"Group_Type","Delegation","Honorific","Person_Name","Job_Title","Division","Affiliation","Virtual","Year","Meeting","Location","Female","IGO","NGO","Observer","Party","IO","Delegation_COW","Delegation_ISO"
"Parties","Australia","Mr","Darren Sinclair","Executive Officer","Department of Industry ‘fechnology and Regional Development :",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,900,"AUS"
"Parties","Australia","Mr","Bridson Cribb","Adviser","Climate Change Policy","Department of Primary Industries and Energy",0,1994,"INC 9","Geneva",0,0,0,0,1,0,900,"AUS"
"Parties","Australia","Ms","Jane Lake","Executive Officer",NA,"Australian International Development Assistance Bureau",0,1994,"INC 9","Geneva",1,0,0,0,1,0,900,"AUS"
"Parties","Australia","Mr","Peter Howarth","First Secretary",NA,"Permanent Mission of Australia to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,900,"AUS"
"Parties","Australia","Ms","Jenny Coulton","Executive Assistant",NA,"Permanent Mission of Australia to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,900,"AUS"
"Parties","Australia","Ms","Janice Mulleneun",NA,NA,"Permanent Mission of Australia to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,900,"AUS"
"Parties","Australia","Mr","Tony Beck",NA,NA,"Business Council of Australia",0,1994,"INC 9","Geneva",0,0,0,0,1,0,900,"AUS"
"Parties","Australia","Mr","Tony Wilks",NA,NA,"Australian Council of Trade Unions",0,1994,"INC 9","Geneva",0,0,0,0,1,0,900,"AUS"
"Parties","Austria","HE Mr","Winfried Lang","Ambassador Permanent Representative",NA,"Permanent Mission of Austria to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,305,"AUT"
"Parties","Austria","Mr","Hugo M. Schally","Counsellor",NA,"Permanent Mission of Austria to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,305,"AUT"
"Parties","Austria","Mr","Helmut Hojesky","Head","Department for Air Quality and Climate Change","Federal Ministry for Environment Youth and Family Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,305,"AUT"
"Parties","Bangladesh","Mr","Masud Bin Momen","Second Secretary",NA,"Permanent Mission of the People's Republic of Bangladesh to the United Nations New York",0,1994,"INC 9","Geneva",0,0,0,0,1,0,771,"BGD"
"Parties","Belgium","M","Mare Gedopt","Advise",NA,"Permanent Mission of Belgium to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,211,"BEL"
"Parties","Belgium","Mme","Nadine Gouzee","Advise",NA,"Bureau du Plan",0,1994,"INC 9","Geneva",1,0,0,0,1,0,211,"BEL"
"Parties","Belgium","M","Jan Van Rensbergen","Program Coordinator","Department of Energy and Environment","Scientific Policy Programming Service",0,1994,"INC 9","Geneva",0,0,0,0,1,0,211,"BEL"
"Parties","Belgium","M","Jean-Pascal Van Ypersele","Expert",NA,"Catholic University of Louvain",0,1994,"INC 9","Geneva",0,0,0,0,1,0,211,"BEL"
"Parties","Benin","M","Epiphane D. Ahlonsou","Chef","Climatology Division","National Meteorological Service",0,1994,"INC 9","Geneva",0,0,0,0,1,0,434,"BEN"
"Parties","Benin",NA,"Cotonou Benin",NA,NA,NA,0,1994,"INC 9","Geneva",NA,0,0,0,1,0,434,"BEN"
"Parties","Bhutan","Mr","Sangye Rinchhen","Acting Director","Bilateral and Multilateral Division","Ministry of Foreign Affairs Thimphu Bhutan",0,1994,"INC 9","Geneva",0,0,0,0,1,0,760,"BTN"
"Parties","Bostwana","Ms","Gladys Kk. Ramothwa","Director","Department of Meteorological Services","Ministry of Works Transport and Communications",0,1994,"INC 9","Geneva",1,0,0,0,1,0,571,"BWA"
"Parties","Brazil","HE Mr","Luiz Felipe P. Lampreia","Ambassador Permanent Representative",NA,"Permanent Mission of Brazil to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,140,"BRA"
"Parties","Brazil","Mr","Almir F. De Sa Barbuda","Minister-Counsellor",NA,"Permanent Mission of Brazil to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,140,"BRA"
"Parties","Brazil","Mr","Pedro Motta Pinto Coelho","Minister Head of Division","Division of the Environment","Ministry of Foreign Affairs Esplanada do Ministerios",0,1994,"INC 9","Geneva",0,0,0,0,1,0,140,"BRA"
"Parties","Brazil","Ms","Silvana Pelxoto Dunley","First Secretary",NA,"Permanent Mission of Brazil to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,140,"BRA"
"Parties","Brazil","Mr","Antonio Otavio De Sa Ricarte","Second Secretary",NA,"Permanent Mission of Brazil to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,140,"BRA"
"Parties","Brazil","Ms","Maria Feliciana Ortigao","Third Secretary",NA,"Ministry of Foreign Affairs Esplanada do Ministerios",0,1994,"INC 9","Geneva",1,0,0,0,1,0,140,"BRA"
"Parties","Brazil","Mr","Luiz-Gylvan Meira-Filho","Advisor",NA,"Ministry of Science and Technology",0,1994,"INC 9","Geneva",0,0,0,0,1,0,140,"BRA"
"Parties","Brazil","Mr","Paulo Toshio Motoki","Adviser",NA,"Ministry of Science and Technology",0,1994,"INC 9","Geneva",0,0,0,0,1,0,140,"BRA"
"Parties","Burkina Faso","M","Mamadou Honadia","Head of Service","Pollution prevention and framework improvement department","Ministry of Environment and Tourism",0,1994,"INC 9","Geneva",0,0,0,0,1,0,439,"BFA"
"Parties","Burkina Faso","M","Abdoulaye Ouedraogo","Chef","Climatological Service Meteorology Directorate",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,439,"BFA"
"Parties","Cambodia","M","Kim Sean Yin","General manager","National school of rural water and forest engineering","Ministry of |' the environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,811,"KHM"
"Parties","Canada","Mr","Anthony Clarke","Assistant Deputy Minister","Environmental Protection Service","Environment Canada",0,1994,"INC 9","Geneva",0,0,0,0,1,0,20,"CAN"
"Parties","Canada","Mr","Douglas J. Russell","Director","Air Issues Branch Environmental Protection Service","Environment Canada",0,1994,"INC 9","Geneva",0,0,0,0,1,0,20,"CAN"
"Parties","Canada","Ms","Lynn A. Berthiaume","Senior Policy Adviser",NA,"Environment Canada",0,1994,"INC 9","Geneva",1,0,0,0,1,0,20,"CAN"
"Parties","Canada","Mr","Ross Glasgow","Deputy Director","Environment Division","Department of Foreign Affairs and International Trade",0,1994,"INC 9","Geneva",0,0,0,0,1,0,20,"CAN"
"Parties","Canada","Ms","Heather Forton","Head","Environmental Law Legal Affairs Division","Department of Foreign Affairs and International Trade",0,1994,"INC 9","Geneva",1,0,0,0,1,0,20,"CAN"
"Parties","Canada","Ms","Victoria Rowbotham","Senior Economist","Climate Change Task Force","Natural Resources Canada",0,1994,"INC 9","Geneva",1,0,0,0,1,0,20,"CAN"
"Parties","Canada","Mr","Stephen Wallace","Senior Program Manager","International Financial Institutions","Canadian International Development Agency",0,1994,"INC 9","Geneva",0,0,0,0,1,0,20,"CAN"
"Parties","Canada","Mr","Frank Ruddock","Counsellor",NA,"Permanent Mission of Canada to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,20,"CAN"
"Parties","Canada","Mr","Doug Bruchet","Vice President","Environment Health and Safety","Canadian Association of Petroleum Producers",0,1994,"INC 9","Geneva",0,0,0,0,1,0,20,"CAN"
"Parties","Canada","Mr","Hans R. Konow","Vice President","Public Affairs","Canadian Electrical Association",0,1994,"INC 9","Geneva",0,0,0,0,1,0,20,"CAN"
"Parties","Canada","Mr","Michael Gareau","Climate Change Researcher",NA,"Friends of the Earth Ottawa Canada",0,1994,"INC 9","Geneva",0,0,0,0,1,0,20,"CAN"
"Parties","Cabo Verde","Mr","Emanuel Santos Soares","Director","National Meteorological Service","Ministry of Infrastructures and Transport Intemational Airport",0,1994,"INC 9","Geneva",0,0,0,0,1,0,402,"CPV"
"Parties","Chile","SE Sr","Hugo Cubillos","Ambassador",NA,"Permanent Mission of the Republic of Chile to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,155,"CHL"
"Parties","Chile","Sr","Fernando Labra","Second Secretary",NA,"Permanent Mission of the Republic of Chile to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,155,"CHL"
"Parties","Colombia","Sr","Juan Carlos Espinosa","First secretary",NA,"Permanent Mission of Colombia to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,100,"COL"
"Parties","Comoros","M","Poundja Mahamoud Ali Bay","Chef",NA,NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,581,"COM"
"Parties","Congo","M","Benoit N'touadi-Packa","Jural advisor",NA,"Ministry of Tourism and Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,484,"COG"
"Parties","Costa Rica","Sr","Jorge Rhenan Segura","Ambassador Deputy Permanent Representative",NA,"Permanent Mission of the Republic of Costa Rica to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,94,"CRI"
"Parties","Costa Rica","Sra","Gloriana Rodriguez","First secretary",NA,"Permanent Mission of the Republic of Costa Rica to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,94,"CRI"
"Parties","Cote D'ivoire","M","Eloi C. Kouadio-Iv","Assistant Director","Environmental policy planning","Ministry of Environment and Tourism",0,1994,"INC 9","Geneva",0,0,0,0,1,0,437,"CIV"
"Parties","Cuba","SE Sr","José Perez Novoa","Ambassador Permanent Representative",NA,"Permanent Mission of the Republic of Cuba to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,40,"CUB"
"Parties","Cuba","Sr","Enrique Moret Echeverria","Vice principal","Mulitlateral Affairs Directorate","Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,40,"CUB"
"Parties","Cuba","Mr","Luis R. Paz Castro","Boss",NA,"Departamento de Climatologia Instituto de Meteorologia",0,1994,"INC 9","Geneva",0,0,0,0,1,0,40,"CUB"
"Parties","Denmark","Mr","Ole Plougmann","Deputy Permanent Under-Secretary of State",NA,"Ministry of Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,390,"DNK"
"Parties","Denmark","Ms","Aase Moltke-Leth","Counsellor",NA,"Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",1,0,0,0,1,0,390,"DNK"
"Parties","Denmark","Mr","Ulrik Torp","Senior Advisor",NA,"National Agency of Environmental Protection",0,1994,"INC 9","Geneva",0,0,0,0,1,0,390,"DNK"
"Parties","Denmark","Mr","Henrik S. Laursen","Head of Section","Division of Energy","National Agency of Environmental Protection",0,1994,"INC 9","Geneva",0,0,0,0,1,0,390,"DNK"
"Parties","Denmark","Mr","Jorgen Abildgaard","Head of Section",NA,"Ministry of Energy",0,1994,"INC 9","Geneva",0,0,0,0,1,0,390,"DNK"
"Parties","Denmark","Mr","René Karottki","Advisor",NA,"Forum for Energy and Development",0,1994,"INC 9","Geneva",0,0,0,0,1,0,390,"DNK"
"Parties","Denmark","Mr","Lars G. Jensen","Adviser","International Relations","Ministry of Environment Hojbro Plads",0,1994,"INC 9","Geneva",0,0,0,0,1,0,390,"DNK"
"Parties","Denmark","Mr","Peter Gebert","Counsellor",NA,"Permanent Mission of Denmark to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,390,"DNK"
"Parties","Dominica","Mr","Michael Zamore","Forestry Officer",NA,"Ministry of Agriculture",0,1994,"INC 9","Geneva",0,0,0,0,1,0,54,"DMA"
"Parties","Egypt","Mr","Reda Bebars","Counsellor",NA,"Permanent Mission of Egypt to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,651,"EGY"
"Parties","Egypt","Mr","Mahmoud Samy","Second Secretary",NA,"Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,651,"EGY"
"Parties","Egypt","M","Doss A. Doss","Third Secretary",NA,"Permanent Mission of Egypt to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,651,"EGY"
"Parties","El Salvador","SE Sr","Carlos Emesto Mendoza","Ambassador Permanent Representative",NA,"Permanent Mission of El Salvador to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,92,"SLV"
"Parties","El Salvador","SE Sra","Margarita Escobar","Ambassador",NA,"Permanent Mission of El Salvador to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,92,"SLV"
"Parties","Ecuador","Sr","Juan Larrea","Foreign Service Advisor",NA,"Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,130,"ECU"
"Parties","Spain","Sr","José Luis Los Arcos Galbete","Minister Counselor",NA,"Permanent Mission of Spain to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,230,"ESP"
"Parties","Spain","Sr","Ifigo Ascasibar","Technical Advisor","General Directorate of Environmental Policy","Ministry of Public Works, Transport and Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,230,"ESP"
"Parties","Estonia","Mr","Toomas Lukk","Third Secretary",NA,"Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,366,"EST"
"Parties","United States of America","Mr","Rafe Pomerance","Deputy Assistant Secretary for Environment and Development","Bureau of Oceans and International Environmental and Scientific Affairs","Department of State",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Daniel A. Reifsny Der","Director","Office of Global Change Bureau of Oceans and International Environmental and Scientific Affairs","Department of State",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Daniel L. Albritton","Director",NA,"Aeronomy Laboratory National Oceanic and Atmospheric Administration",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Ms","Susan Biniaz","Assistant Legal Adviser for Oceans","Environment and Science Office of the Legal Adviser","Department of State",0,1994,"INC 9","Geneva",1,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Harlan Cohen","First Secretary",NA,"Permanent Mission of the United States of America to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Gary R. Evans","Special Assistant for Global Change Science and Education","Office of the Secretary","Department of Agriculture",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Dirk Forrister","Special Assistant to the Secretary","Environment Affairs","Department of Energy",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Abraham Haspel","Associate Deputy Under Secretary","Office of Policy Planning and Program Evaluation","Department of Energy",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Thomas F. Hourigan","Environmental Policy Analyst","Office of International Donor Programs","Agency for International Development",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Michael Kaplan","Economist","Office of Multilateral Development Banks Department of Treasury","Washington United States of America",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Jonathan C Pershing","Science Officer","Office of Global Change Bureau of Oceans and International Environmental and Scientific Affairs","Department of State",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Paul Stolpman","Director","Office of Air and Radiation","Environmental Protection Agency",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Dennis Tirpak","Director","Global Climate Change Division","Environmental Protection Agency",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Edward R. Williams","Director","Office of Environmental Analysis Policy Planning and Analysis","Department of Energy",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","David B. Finnegan","Counsel","Committee on Energy and Commerce","United States House of Representatives",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Ms","Susan Sheridan","Counsel","Sub-Committee on Energy and Power","United States House of Representatives",0,1994,"INC 9","Geneva",1,0,0,0,1,0,2,"USA"
"Parties","United States of America","Ms","Catherine Van Way","Minority Counsel","Committee on Energy and Commerce","United States House of Representatives",0,1994,"INC 9","Geneva",1,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Gregory S. Wetstone",NA,"Sub-Committee on Health and Environment Committee on Energy and Commerce","United States House of Representatives",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","United States of America","Mr","Philip Schiliro",NA,"Office of Congressman Henry Waxman","United States House of Representatives",0,1994,"INC 9","Geneva",0,0,0,0,1,0,2,"USA"
"Parties","Ethiopia","Mr","Eshetu Habtemariam","General Manager",NA,"National Meteorological Services Authority",0,1994,"INC 9","Geneva",0,0,0,0,1,0,530,"ETH"
"Parties","Russian Federation","Mr","Sergey I. Avdjushin","Deputy Head",NA,"Federal Service for Hydrometeorology and Environmental Monitoring",0,1994,"INC 9","Geneva",0,0,0,0,1,0,365,"RUS"
"Parties","Russian Federation","Mr","Michail E. Kokeev","Deputy Director","Directorate for Science and Technology Cooperation","Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,365,"RUS"
"Parties","Russian Federation","Mr","Sergey N. Kuraev","Head","Division of Climate Programme Federal Service for Hydrometeorology and Environmental Monitoring",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,365,"RUS"
"Parties","Russian Federation","Mr","Alexandre M. Novikov","Head of the Department","Administration for Ecological and Extraprogramme Research","Ministry for Science and Technology Policy",0,1994,"INC 9","Geneva",0,0,0,0,1,0,365,"RUS"
"Parties","Russian Federation","Mr","Vitali I. Matsarski","First Secretary",NA,"Permanent Mission of the Russian Federation to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,365,"RUS"
"Parties","Russian Federation","Mr","Alexander N. Fafonov","Third Secretary",NA,"Permanent Mission of the Russian Federation to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,365,"RUS"
"Parties","Fiji","Mr","Sevanaia Dakaica","Principal Town Planner",NA,"Ministry of Housing and Urban Development",0,1994,"INC 9","Geneva",0,0,0,0,1,0,950,"FJI"
"Parties","Finland","Mr","Asko Numminen","Director",NA,"Ministry for Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,375,"FIN"
"Parties","Finland","Ms","Kirsti Kivela","First Secretary",NA,"Ministry for Foreign Affairs",0,1994,"INC 9","Geneva",1,0,0,0,1,0,375,"FIN"
"Parties","Finland","Mr","Pertti Anttinen","Programme Officer","International Development Agency","Ministry for Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,375,"FIN"
"Parties","Finland","Ms","Maija Pietarinen","Senior Adviser",NA,"Ministry of the Environment",0,1994,"INC 9","Geneva",1,0,0,0,1,0,375,"FIN"
"Parties","Finland","Mr","Jaakko Ojala","Senior Adviser",NA,"Ministry of Trade and Industry",0,1994,"INC 9","Geneva",0,0,0,0,1,0,375,"FIN"
"Parties","France","M","Laurent Stefanini","Assistant Director","Environment Unit","Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,220,"FRA"
"Parties","France","M","Christian Dumon","Mission manager",NA,"Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,220,"FRA"
"Parties","France","M","Philippe Ledenvic","Office manager",NA,"Minister of the Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,220,"FRA"
"Parties","France","Mme","Mauricette Steinfelder","Project manager","Cooperation for development","Minister of the Environment",0,1994,"INC 9","Geneva",1,0,0,0,1,0,220,"FRA"
"Parties","France","Mme","Mireille Chardron",NA,"Bureau Atmosphere Energie","Minister of the Environment",0,1994,"INC 9","Geneva",1,0,0,0,1,0,220,"FRA"
"Parties","France","M","Pierre Moullade","Deputy head of office",NA,"Ministry of Economy",0,1994,"INC 9","Geneva",0,0,0,0,1,0,220,"FRA"
"Parties","Gabon","M","Alber Rombonot","Director General of Environment",NA,"Ministry of Water and Forests, Fisheries and the Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,481,"GAB"
"Parties","Gambia","Mr","Momodou M. Saho","Director","Department of Water Resources",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,420,"GMB"
"Parties","Ghana","Ms","Joanna Seddoh","First Secretary",NA,"Permanent Mission of Ghana to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,452,"GHA"
"Parties","Greece","Mr","Ioannis Kinnas","Minister Counsellor","(Economy Affairs)","Permanent Mission of Greece to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,350,"GRC"
"Parties","Greece","Mr","Andreas Cambitsis","First Counsellor","(Economic Affairs)","Ministry of Foreign Affairs Athens Greece",0,1994,"INC 9","Geneva",0,0,0,0,1,0,350,"GRC"
"Parties","Greece","Mr","Michael Christolis",NA,NA,"Ministry of Planning and Environment Athens Greece",0,1994,"INC 9","Geneva",0,0,0,0,1,0,350,"GRC"
"Parties","Greece","Ms","Eleni Politis","Chief of Section",NA,"Ministry of Planning and Environment Athens Greece",0,1994,"INC 9","Geneva",1,0,0,0,1,0,350,"GRC"
"Parties","Greece","Ms","Olga Dritsa-Doschoris",NA,NA,"Ministry of National Economy",0,1994,"INC 9","Geneva",1,0,0,0,1,0,350,"GRC"
"Parties","Greece","Mr","Ioannis Pipilis","Section Leader",NA,"Ministry of Industry Energy and Technology",0,1994,"INC 9","Geneva",0,0,0,0,1,0,350,"GRC"
"Parties","Greece","Mr","Spyros Vassos","Section Leader","Planning Department","Public Power Corperation Athens Greece",0,1994,"INC 9","Geneva",0,0,0,0,1,0,350,"GRC"
"Parties","Guinea-Bissau","Mr","Manuel Carvalho De Alvarenga","Director General",NA,"National Meteorological Service",0,1994,"INC 9","Geneva",0,0,0,0,1,0,404,"GNB"
"Parties","Guinea","M","Dembo Sylla","Section Head","Agreements, conventions and treaties section","Ministry of Foreign Affairs and Cooperation",0,1994,"INC 9","Geneva",0,0,0,0,1,0,438,"GIN"
"Parties","Honduras","SE Sr","Gustavo A. Barahona L","Ambassador Permanent Representative",NA,"Permanent Mission of Honduras to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,91,"HND"
"Parties","Honduras","Sra","Maria Guadalupe Carias Z","Delegada",NA,"Permanent Mission of Honduras to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,91,"HND"
"Parties","Hungary","Mr","Tibor Farago","Head","Global Environment Office","Ministry for the Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,310,"HUN"
"Parties","Hungary","Mr","Imre Varga","First Secretary",NA,"Permanent Mission of the Republic of Hungary to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,310,"HUN"
"Parties","Cook Islands","Mr","Arona Ngari","Director",NA,"Meteorological Services",0,1994,"INC 9","Geneva",0,0,0,0,1,0,NA,"COK"
"Parties","Marshall Islands","Mr","Banny De Brum","Deputy Chief of Mission",NA,"Embassy of the Republic of the Marshall Islands",0,1994,"INC 9","Geneva",0,0,0,0,1,0,983,"MHL"
"Parties","Marshall Islands","Mr","Lance E. Laack","Counsellor","(Political Affairs)","Permanent Mission of the Republic of the Marshall Islands to the United Nations",0,1994,"INC 9","Geneva",0,0,0,0,1,0,983,"MHL"
"Parties","Solomon Islands","Mr","Mike Ariki","Director of Meteorology","Meteorological Services Division","Ministry of Posts and Communications Honiara Solomon Islands",0,1994,"INC 9","Geneva",0,0,0,0,1,0,940,"SLB"
"Parties","India","Mr","Shri Kk. K. Baksi","Additional Secretary",NA,"Ministry of Environment and Forests",0,1994,"INC 9","Geneva",0,0,0,0,1,0,750,"IND"
"Parties","India","HE Mr","T. P. Sreenivasan","Ambassador Deputy Permanent Representative",NA,"Permanent Mission of India to the United Nations New York",0,1994,"INC 9","Geneva",0,0,0,0,1,0,750,"IND"
"Parties","India","Ms","Neelam D. Sabharwal","Minister",NA,"Permanent Mission of India to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,750,"IND"
"Parties","India","Mr","Subodh K. Sharma","Additional Director",NA,"Ministry of Environment and Forests",0,1994,"INC 9","Geneva",0,0,0,0,1,0,750,"IND"
"Parties","India","Mr","T. S. Tirumurti","First Secretary",NA,"Permanent Mission of India to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,750,"IND"
"Parties","Indonesia","HE Mr","Adian Silalahi","Ambassador Deputy Permanent Representative",NA,"Permanent Mission of the Republic of Indonesia to the the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,850,"IDN"
"Parties","Indonesia","Mr","Wyoso Prodjowarsito","Counsellor (Economics)",NA,"Permanent Mission of the Republic of Indonesia to the the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,850,"IDN"
"Parties","Indonesia","Mr","Wardana First Secretary",NA,NA,"Permanent Mission of the Republic of Indonesia to the the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,850,"IDN"
"Parties","Indonesia","Ms","Prianti Gagarin Singgih","Second Secretary",NA,"Permanent Mission of the Republic of Indonesia to the the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,850,"IDN"
"Parties","Iran","HE Mr","Sirous Nasseri","Ambassador Permanent Representative",NA,"Permanent Mission of the Islamic Republic of Iran to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,630,"IRN"
"Parties","Iran","Mr","Bakhtyar Assadzadeh-Sheikhjani","Second Secretary",NA,"Permanent Mission of the Islamic Republic of Iran to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,630,"IRN"
"Parties","Iran","Mr","Hossein Moeini Meibodi","Second Secretary",NA,"Permanent Mission of the Islamic Republic of Iran to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,630,"IRN"
"Parties","Ireland","Ms","Clare O' Flaherty","Deputy Permanent Representative",NA,"Permanent Mission of Ireland to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,205,"IRL"
"Parties","Ireland","Ms","Renée Dempsey-Clifford","Assistant Principal Officer","Environment Department of Transport Energy and Communications",NA,0,1994,"INC 9","Geneva",1,0,0,0,1,0,205,"IRL"
"Parties","Ireland","Ms","Annette Connolly","Administrative Officer","Department of Environment","Custom House",0,1994,"INC 9","Geneva",1,0,0,0,1,0,205,"IRL"
"Parties","Ireland","Mr","Brian Brangan","Inspector","Department of Environment","Custom House",0,1994,"INC 9","Geneva",0,0,0,0,1,0,205,"IRL"
"Parties","Iceland","Mr","Thérir Ibsen","Head","International Affairs Division","Ministry of Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,395,"ISL"
"Parties","Israel","Mr","Raphael Walden","Minister-Counsellor Deputy Permanent Representative",NA,"Permanent Mission of Israel to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,666,"ISR"
"Parties","Israel","Ms","Simona Frankel","Counsellor",NA,"Permanent Mission of Israel to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,666,"ISR"
"Parties","Israel","Ms","Tova Levy Furman","Counsellor",NA,"Permanent Mission of Israel to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,666,"ISR"
